ID,Name,Weight,Value
04027498,Recipe - Oil Spider,0,0
0401da19,Recipe - Poison Cloaked Spider,0,0
0401da1a,Recipe - Poison Cloaked Spider 2x,0,0
04026d57,Recipe - Shock Cloaked Spider,0,0
04026d58,Recipe - Shock Cloaked Spider 2x,0,0
0403b052,The Reclamations,1,6
0001ad13,The Red Book of Riddles,1,30
000c2987,Red Eagle's Rite,1,5
0001afd5,The Red Kitchen Reader,1,75
0403b063,The Red Year Vol. I,1,6
0403b064,The Red Year Vol. II,1,6
0001b003,The Refugees,1,50
000f6897,Regarding Your Loss,0,0
0001ad14,Remanada,1,20
000f798c,Repair Supplies,0,0
000a2725,Spell Tome: Repel Lesser Undead,1,333
000a2726,Spell Tome: Repel Undead,1,655
0001acc6,Report: Disaster at Ionith,1,3
000f689c,Request for Help!,0,0
00039fc3,Request from,0,0
000f6898,Requested Report,0,0
00034cbc,Research Log,1,5
0006a80d,Research Notes,1,5
000f5cbd,Resist Fire Potion Recipe,0,20
000f5cbf,Resist Frost Potion Recipe,0,20
000f5cc5,Resist Poison Potion Recipe,0,20
000f5cc3,Resist Shock Potion Recipe,0,20
0001afed,Response to Bero's Speech,1,55
000f5cae,Restore Health Potion Recipe,0,10
000f5cba,Restore Magicka Potion Recipe,0,10
000a26f2,Spell Tome: Revenant,1,340
000f11b7,Riften Home Decorating Guide,1,5
00037f87,Rigel's Letter,0,0
000f4530,The Rise and Fall of the Blades,1,11
000ed5f4,Rising Threat Vol. I,1,6
000ed5f5,Rising Threat Vol. II,1,6
000ed5f6,Rising Threat Vol. III,1,6
000ed5f7,Rising Threat Vol. IV,1,6
0001b004,Rislav the Righteous,1,50
000931c2,Rogatus's Letter,0,0
00037f8a,Roras's Letter,0,0
000a2718,Spell Tome: Rout,1,653
000f0424,Ruined Trailbook,1,5
0001acdb,Ruins of Kemel-Ze,1,7
00032785,Ruminations on the Elder Scrolls,1,30
000705c3,Runil's Journal,1,5
0001b020,Sacred Witness,1,75
0402649C,Saden's Journal,1,1
02003f79,Saint Jiub's Opus,1,1250
000ed03b,Scourge of the Gray Quarter,1,8
0201a436,Scrap of Paper,0,0
04031cc8,Scrawled Note,0,0
000b1260,A Scrawled Note,0,0
000d3979,Scrawled Page,0,0
0005b9c9,Scribbled Note,0,0
04027a21,Scribbles of a Madman,0,0
0403a2a1,Second Letter from EEC,0,0
000db0c7,The Secrets of Ragnvald,1,5
0001acfa,The Seed,1,10
040280c1,Servos' Journal,1,5
000f84a1,Shadowmarks (book),1,30
000f6278,Shalidor's Insights (book),1,5
000f6277,Shalidor's Insights (book),1,5
000f6276,Shalidor's Insights (book),1,5
000f6275,Shalidor's Insights (book),1,5
000c1e7a,Shalidor's Insights (book),1,5
000c1e79,Shalidor's Insights (book),1,5
000c1e78,Shalidor's Insights (book),1,5
000c1e77,Shalidor's Insights (book),1,5
0006deb5,Shavari's Note,0,0
0001af93,Shezarr and the Divines,1,11
000f692b,Shipment's Arrived,0,0
00065bda,Shipment's Ready,0,0
000f689a,Shopping List,0,0
0001b22b,Short History of Morrowind,1,15
000f68ab,Sibbi Black-Briar (note),0,0
000ad430,Sild's Journal,1,5
000e4d6f,Sinderion's Field Journal,1,30
0001afcb,Sithis (book),1,60
0007e5b8,Skorm Snow-Strider's Journal,1,5
000ed04c,Skyrim's Rule,1,14
000f5bc0,Small Note,0,0
000dc3af,Smuggler's Journal,1,5
000dd998,Smugglers' Note,0,0
000F1447,Solitude Home Decorating Guide,1,5
00069007,Sondas's Note,0.5,0
0001afdb,Song Of Hrormir,1,50
0001af8a,The Song of Pelinal v1,1,5
0001af8b,The Song of Pelinal v2,1,5
0001af8c,The Song of Pelinal v3,1,5
0001af8d,The Song of Pelinal v4,1,5
0001af8e,The Song of Pelinal v5,1,5
0001af8f,The Song of Pelinal v6,1,5
0001af90,The Song of Pelinal v7,1,5
0001af91,The Song of Pelinal v8,1,5
0001afc6,Song of the Alchemists,1,55
000e7f37,Song of the Askelde Men,1,5
000ed062,Songs of Skyrim,1,10
000f11d5,Songs of Skyrim: Revised,1,14
000ed046,Songs of the Return Vol 2,1,6
000ed045,Songs of the Return Vol 7,1,6
000ed03d,Songs of the Return Vol 19,1,6
000ed048,Songs of the Return Vol 24,1,30
000ed044,Songs of the Return Vol 56,1,6
0009cd54,Spell Tome: Soul Trap,1,1350
0001ad0c,Souls Black and White,1,20
000e2fc6,Sovngarde: A Reexamination,1,12
0009cd53,Spell Tome: Sparks,1,46
000b3165,Spell Tome: Spectral Arrow,1,250
04017072,Spider Experiment Notes,1,5
0001b25a,Spirit of Nirn,1,6
0001ad15,Spirit of the Daedra,1,25
0401caf2,Stalhrim Source Map,0,0
0008e8fc,Staubin's Diary,1,5
000a2720,Spell Tome: Steadfast Ward,1,92
02003f4e,Spell Tome: Stendarr's Aura,1,335
000a26e3,Spell Tome: Stoneflesh,1,95
000a26fc,Spell Tome: Storm Thrall,1,1350
00093846,Stromm's Diary,1,5
000d0969,Sudi's Journal,1,5
0008acd2,Sulla's Journal,1,5
02006925,The Sultry Argonian Bard v1,1,14
02003f51,Spell Tome: Sun Fire,1,80
0001b01d,Surfeit of Thieves,1,75
0001dbfe,Suvaris Atheron's Logbook,1,5
0005c847,Sven's Fake Letter from Faendal,0,0
000f03e3,The Tale of Dro'Zira,1,11
000ed04d,The Talos Mistake,1,7
000b6d60,Tattered Journal,1,5
00108160,Tattered Note,0,0
000a26e5,Spell Tome: Telekinesis,1,326
000f6845,Thalmor Dossier: Delphine,1,5
0003af29,Thalmor Dossier: Esbern,1,5
000f6846,Thalmor Dossier: Ulfric Stormcloak,1,5
00097803,Thalmor Orders,0,0
0401f31b,The Ulen Matter,0,0
000ed5f8,There Be Dragons,1,11
0001afbf,Thief (book),1,60
0001acdd,Thief of Virtue,1,5
000f0425,Thief's Last Words,0,0
000f689f,Things to Do,0,0
0001acfb,The Third Door,1,11
000ed04f,The Third Era Timeline,1,8
0403a2a2,Third Letter from EEC,0,0
0403b3a5,Thirsk A Revised History,1,3
000d674a,Thonar's Journal,1,5
0001b276,Three Thieves,1,75
0010f7f5,Spell Tome: Thunderbolt,1,750
000f6929,Timely Offer,0,0
000f68a1,To Be Read Immediately!,0,0
000f6896,To the Brotherhood,0,0
000f6899,To The Owner,0,0
04026562,Torkild's Letter to Wulf,0,0
00074adf,Torn Note,0,0
000f683f000f6840,The Totems of Hircine,1,30
0201a3e8,Touching the Sky (book),1,20
000d2b09,Tova's Farewell,0,0
0002f838,A Tragedy in Black,1,50
000f6930,Training Chests,0,0
00109112,Spell Tome: Transmute Mineral Ore,1,200
04029102,Trap (book),1,13
000ef07a,Treasure Map I,0,0
000f33ce,Treasure Map II,0,0
000f33cf,Treasure Map III,0,0
000f33d1,Treasure Map IV,0,0
000f33d4,Treasure Map V,0,0
000f33d0,Treasure Map VI,0,0
000f33d5,Treasure Map VII,0,0
000f33d3,Treasure Map VIII,0,0
000f33cd,Treasure Map IX,0,0
000f33e0,Treasure Map X,0,0
0001adb4,Treatise on Ayleidic Cities,1,25
0001ace2,Trials of St. Alessia,1,5
000ed606,Troll Slaying,1,8
0001ad16,The True Nature of Orcs,1,20
04028275,The True Noble's Code,1,7
000a2729,Spell Tome: Turn Greater Undead,1,664
000a271f,Spell Tome: Turn Lesser Undead,1,89
000a2721,Spell Tome: Turn Undead,1,323
0002f839,Twin Secrets,1,50
000e1640,Ulfr's Book,1,5
04032cd5,Ulyn's Journal,1,25
000f0417,Umana's Journal,1,5
0009f267,Uncommon Taste,1,3
0006851b,Uncommon Taste - Signed,1,30
0201a3e0,Unknown Book Vol. I,1,20
0201a3e1,Unknown Book Vol. II,1,20
0201a3e2,Unknown Book Vol. III,1,20
0201a3e3,Unknown Book Vol. IV,1,20
000e7f39,Unsent Afflicted Letter,1,5
000f689d,Until Next Time,0,0
0003d29d,Urag's Note,0,0
00072b13,Vald's Debt (book),0,0
02003c4b,Valerica's Journal,1,10
00093cf6,Valmir's Orders,0,0
02003f4d,Spell Tome: Vampire's Bane,1,340
02006e58,Vampire's Note,0,0
0001acfc,Varieties of Daedra,1,11
04028276,Varieties of Faith in the Empire,1,13
000ddefb,Velehk Sain's Treasure Map,0,0
020149a2,Venarus Vulpin's Journal,1,5
020149a3,Venarus Vulpin's Research,1,5
0001b27a,Vernaccus and Bourlor (non-skillbook),1,6
0001b007,Vernaccus and Bourlor (skillbook),1,65
020135cb,Volk's Journal,1,5
0001afba,Wabbajack (book),1,7
000ed061,Walking the World Vol XI,1,8
000a2709,Spell Tome: Wall of Flames,1,680
000a270a,Spell Tome: Wall of Frost,1,700
000a270b,Spell Tome: Wall of Storms,1,725
0001b272,War of the First Council,1,25
00053347,The Warmth of Mara,0,0
00078561,Warning,0,0
0001afe0,Warrior (book),1,50
0001afeb,The Warrior's Charge,1,50
000ed63f,Watcher of Stones,1,8
00083aef,Watchtower Guard's Letter,0,0
000a26e6,Spell Tome: Waterbreathing,1,340
0001ad17,The Waters of Oblivion,1,30
000d670f,Weylin's Note,0,0
04028266,Where were you when the Dragon Broke,1,13
040177ad,Spell Tome: Whirlwind Cloak,1,395
000f11b6,Whiterun Home Decorating Guide,1,5
0001ad18,The Wild Elves,1,25
0401D8D0,Wind and Sand (book),1,100
000f1446,Windhelm Home Decorating Guide,1,5
000ed03c,The Windhelm Letters,1,7
030157a0,Windstad Manor Charter,0,0
00083b3b,The Wispmother,1,8
0001b014,Withershins,1,55
0001b01a,The Wolf Queen v1,1,75
0001aff2,The Wolf Queen v2,1,4
0001affb,The Wolf Queen v3,1,4
0001b00b,The Wolf Queen v4,1,4
0001b024,The Wolf Queen v5,1,4
0001b01e,The Wolf Queen v6,1,4
0001b026,The Wolf Queen v7,1,4
0001acfd,The Wolf Queen v8,1,12
000ed601,The Woodcutter's Wife,1,8
0001afd8,Words and Philosophy,1,50
0001b27d,Words of Clan Mother Ahnissi,1,14
04028277,Words of the Wind,1,5
0001b273,Wraith's Wedding Dowry,1,10
020034dc,Writ of Dawn,0,0
04027e9f,Writ of Execution: Dragonborn,0,0
000f1c18,Writ of Sealing (Jyrik),0,0
000f1c17,Writ of Sealing (Mikrul),0,0
000f1c19,Writ of Sealing (Sigdis),0,0
000d9b6b,Wyndelius's Journal,1,40
0001b274,Yellow Book of Riddles,1,3
0002a563,Yngol and the Sea-Ghosts,1,5
000e1a9f,Ysolda's Message,0,0
0003eb2e,Blacksmith's Potion,0.5,22
0003eb37,Conjurer's Potion,0.5,61
00065a64,Cure Poison,0.5,31
00039cfb,Enchanter's Potion,0.5,54
00065a70,Lingering Magicka Poison,0.5,10
00065a71,Lingering Stamina Poison,0.5,6
0003eb36,Potion of Alteration,0.5,49
0003eb3e,Potion of Brief Invisibility,0.5,214
000f84b5,Potion of Conflict,0.5,115
000ae723,Potion of Cure Disease,0.5,79
0003eb38,Potion of Destruction,0.5,96
0003eafd,Potion of Enhanced Stamina,0.5,341
000f84ae,Potion of Escape,0.5,352
0003eaf7,Potion of Extra Magicka,0.5,58
000d6948,Potion of Glibness,0.5,96
0003eb35,Potion of Haggling,0.5,84
0003eaf2,Potion of Health,0.5,67
0003eb39,Potion of Illusion,0.5,99
000f84bb,Potion of Keenshot,0.5,74
000f84a7,Potion of Larceny,0.5,141
0003eb0d,Potion of Lasting Potency,0.5,311
0003eb33,Potion of Light Feet,0.5,45
00039930,Potion of Lockpicking,0.5,45
0003eadd,Potion of Minor Healing,0.5,17
0003eae0,Potion of Minor Magicka,0.5,20
0003eae5,Potion of Minor Stamina,0.5,20
0301aadd,Potion of Minor Well-being,0.5,31
0003eb31,Potion of Pickpocketing,0.5,96
000f84c1,Potion of Plunder,0.5,511
0003eb09,Potion of Regeneration,0.5,311
00039b8a,Potion of Resist Cold,0.5,96
00039b4a,Potion of Resist Fire,0.5,96
00039e52,Potion of Resist Magic,0.5,90
00039be1,Potion of Resist Shock,0.5,96
0003eb02,Potion of Strength,0.5,170
0003eb2b,Potion of the Berserker,0.5,96
0003eb32,Potion of the Defender,0.5,45
0003eb3a,Potion of the Healer,0.5,96
0003eb2f,Potion of the Knight,0.5,45
0003eb2a,Potion of the Warrior,0.5,96
0003eb2c,Potion of True Shot,0.5,96
0003eb11,Potion of Vigor,0.5,311
0003ac2e,Potion of Waterbreathing,0.5,46
0003eb30,Skirmisher's Potion,0.5,45
00065a6b,Weak Aversion to Fire,0.5,116
00065a6c,Weak Aversion to Frost,0.5,96
00065a6e,Weak Aversion to Magic,0.5,193
00073f52,Weak Aversion to Shock,0.5,135
00065a68,Weak Fear Poison,0.5,98
00065a69,Weak Frenzy Poison,0.5,88
00065a6f,Weak Lingering Poison,0.5,12
00065a65,Weak Magicka Poison,0.5,92
00065a6a,Weak Paralysis Poison,0.5,132
0003a5a4,Weak Poison,0.5,58
00073f90,Weak Recovery Poison,0.5,79
00065a66,Weak Stamina Poison,0.5,75
00073f8b,Weak Vigor Poison,0.5,159
000f84b6,Draught of Conflict,0.5,167
000f84bc,Draught of Keenshot,0.5,102
000f84a8,Draught of Larceny,0.5,193
000f84af,Draught of Escape,0.5,496
000f84c2,Draught of Plunder,0.5,799
0003eade,Potion of Healing,0.5,36
0003eae1,Potion of Magicka,0.5,44
00039be8,Potion of Stamina,0.5,44
0301aade,Potion of Well-being,0.5,82
00073f49,Aversion to Fire,0.5,164
00073f4d,Aversion to Frost,0.5,137
00073f56,Aversion to Magic,0.5,274
00065a6d,Aversion to Shock,0.5,192
0003995d,Blacksmith's Draught,0.5,105
000398ad,Conjurer's Draught,0.5,132
0003988e,Draught of Alteration,0.5,106
000398ee,Draught of Destruction,0.5,151
0003eb00,Draught of Enhanced Stamina,0.5,731
0003eafa,Draught of Extra Magicka,0.5,124
000d6949,Draught of Glibness,0.5,151
00039970,Draught of Haggling,0.5,131
0003eaf4,Draught of Health,0.5,145
0003994f,Draught of Illusion,0.5,212
0003eb0e,Draught of Lasting Potency,0.5,380
00039968,Draught of Light Feet,0.5,70
00039945,Draught of Lockpicking,0.5,70
00039957,Draught of Pickpocketing,0.5,151
0003eb0a,Draught of Regeneration,0.5,380
0003eaed,Draught of Resist Cold,0.5,151
0003eae9,Draught of Resist Fire,0.5,151
00039e53,Draught of Resist Magic,0.5,141
0003eaee,Draught of Resist Shock,0.5,430
0003eb05,Draught of Strength,0.5,266
00039974,Draught of the Berserker,0.5,151
0003989b,Draught of the Defender,0.5,70
0003995a,Draught of the Healer,0.5,151
000398f4,Draught of the Knight,0.5,70
00039954,Draught of the Warrior,0.5,151
00039949,Draught of True Shot,0.5,151
0003eb12,Draught of Vigor,0.5,380
0003ac2f,Draught of Waterbreathing,0.5,100
00039d02,Enchanter's Draught,0.5,84
00073f3d,Enduring Magicka Poison,0.5,15
00073f45,Enduring Stamina Poison,0.5,12
00073f5e,Fear Poison,0.5,164
00073f5a,Frenzy Poison,0.5,147
00073f35,Lingering Poison,0.5,18
00073f39,Magicka Poison,0.5,162
00073f91,Magicka Recovery Poison,0.5,169
00074a38,Paralysis Poison,0.5,233
00073f31,Poison,0.5,103
0003eb40,Potion of Extended Invisibility,0.5,334
000398fd,Skirmisher's Draught,0.5,70
00073f41,Stamina Poison,0.5,133
00073f8c,Vigor Poison,0.5,159
000f84b7,Philter of Conflict,0.5,220
000f84bd,Philter of Keenshot,0.5,131
000f84a9,Philter of Larceny,0.5,247
000f84b0,Philter of Escape,0.5,580
000f84c3,Philter of Plunder,0.5,1097
0003eadf,Potion of Plentiful Healing,0.5,57
0003eae2,Potion of Plentiful Magicka,0.5,69
0003eae7,Potion of Plentiful Stamina,0.5,69
0301aadf,Potion of Plentiful Well-being,0.5,139
000f84b8,Elixir of Conflict,0.5,330
000f84be,Elixir of Keenshot,0.5,161
000f84aa,Elixir of Larceny,0.5,302
00039962,Blacksmith's Philter,0.5,145
000398ec,Conjurer's Philter,0.5,207
00039d0a,Enchanter's Philter,0.5,116
00073f3e,Lasting Magicka Poison,0.5,33
00073f46,Lasting Stamina Poison,0.5,20
00039899,Philter of Alteration,0.5,165
000398f1,Philter of Destruction,0.5,207
000d697f,Philter of Glibness,0.5,207
00039971,Philter of Haggling,0.5,180
00039950,Philter of Illusion,0.5,331
00039969,Philter of Light Feet,0.5,96
00039946,Philter of Lockpicking,0.5,96
00039959,Philter of Pickpocketing,0.5,207
00039bdf,Philter of Resist Cold,0.5,207
00039b4b,Philter of Resist Fire,0.5,589
00039e54,Philter of Resist Magic,0.5,193
00039be3,Philter of Resist Shock,0.5,207
00039980,Philter of the Berserker,0.5,207
000398ab,Philter of the Defender,0.5,96
0003995b,Philter of the Healer,0.5,207
000398f5,Philter of the Knight,0.5,96
00039955,Philter of the Warrior,0.5,207
0003994b,Philter of True Shot,0.5,207
0003ac30,Philter of Waterbreathing,0.5,156
00073f4a,Potent Aversion to Fire,0.5,215
00073f4e,Potent Aversion to Frost,0.5,179
00073f57,Potent Aversion to Magic,0.5,358
00073f53,Potent Aversion to Shock,0.5,250
00073f5f,Potent Fear Poison,0.5,281
00073f5b,Potent Frenzy Poison,0.5,252
00073f36,Potent Lingering Poison,0.5,40
00073f3a,Potent Magicka Poison,0.5,235
00074a39,Potent Paralysis Poison,0.5,337
00073f32,Potent Poison,0.5,149
00073f92,Potent Recovery Poison,0.5,265
00073f42,Potent Stamina Poison,0.5,192
00073f8d,Potent Vigor Poison,0.5,248
0003eb3f,Potion of Enduring Invisibility,0.5,459
00039903,Skirmisher's Philter,0.5,96
0003eafe,Solution of Enhanced Stamina,0.5,1142
0003eafb,Solution of Extra Magicka,0.5,194
0003eaf6,Solution of Health,0.5,226
0003eb0f,Solution of Lasting Potency,0.5,451
0003eb0b,Solution of Regeneration,0.5,451
0003eb03,Solution of Strength,0.5,365
00039b0c,Solution of Vigor,0.5,451
000f84b1,Elixir of Escape,0.5,666
000f84c4,Elixir of Plunder,0.5,1402
0003eae3,Potion of Vigorous Healing,0.5,79
0003eae4,Potion of Vigorous Magicka,0.5,95
0003eae8,Potion of Vigorous Stamina,0.5,95
0301aae0,Potion of Vigorous Well-being,0.5,195
000f84b9,Grand Elixir of Conflict,0.5,443
000f84bf,Grand Elixir of Keenshot,0.5,191
000f84ab,Grand Elixir of Larceny,0.5,358
00039967,Blacksmith's Elixir,0.5,185
000398ed,Conjurer's Elixir,0.5,284
0003989a,Elixir of Alteration,0.5,227
000398f3,Elixir of Destruction,0.5,265
000d6980,Elixir of Glibness,0.5,265
00039973,Elixir of Haggling,0.5,230
00039951,Elixir of Illusion,0.5,455
0003996f,Elixir of Light Feet,0.5,123
00039948,Elixir of Lockpicking,0.5,123
00039958,Elixir of Pickpocketing,0.5,265
0003eaf0,Elixir of Resist Cold,0.5,265
0003eaef,Elixir of Resist Fire,0.5,265
00039e55,Elixir of Resist Magic,0.5,248
0003eaf1,Elixir of Resist Shock,0.5,265
00039aa6,Elixir of the Berserker,0.5,265
000398ac,Elixir of the Defender,0.5,123
0003995c,Elixir of the Healer,0.5,265
000398f6,Elixir of the Knight,0.5,123
00039956,Elixir of the Warrior,0.5,265
0003994e,Elixir of True Shot,0.5,265
0003ac31,Elixir of Waterbreathing,0.5,215
00039d12,Enchanter's Elixir,0.5,148
00073f4b,Malign Aversion to Fire,0.5,266
00073f4f,Malign Aversion to Frost,0.5,162
00073f58,Malign Aversion to Magic,0.5,443
00073f54,Malign Aversion to Shock,0.5,310
00073f37,Malign Lingering Poison,0.5,55
00073f3b,Malign Magicka Poison,0.5,348
00073f93,Malign Recovery Poison,0.5,414
00073f8e,Malign Vigor Poison,0.5,341
00073f3f,Persisting Magicka Poison,0.5,45
00073f47,Persisting Stamina Poison,0.5,27
0003eaff,Philter of Enhanced Stamina,0.5,1568
0003eafc,Philter of Extra Magicka,0.5,266
0003eaf5,Philter of Health,0.5,311
0003eb10,Philter of Lasting Potency,0.5,522
0003eb0c,Philter of Regeneration,0.5,522
0003eb04,Philter of Strength,0.5,467
0003eb14,Philter of Vigor,0.5,522
0003eb41,Potion of Prolonged Invisibility,0.5,587
00039904,Skirmisher's Elixir,0.5,123
00073f60,Virulent Fear Poison,0.5,402
00073f5c,Virulent Frenzy Poison,0.5,360
00074a3a,Virulent Paralysis Poison,0.5,500
00073f33,Virulent Poison,0.5,221
00073f43,Virulent Stamina Poison,0.5,285
000f84ba,Prime Elixir of Conflict,0.5,560
000f84c0,Prime Elixir of Keenshot,0.5,221
000f84ac,Prime Elixir of Larceny,0.5,415
000f84b2,Grand Elixir of Escape,0.5,753
000f84c5,Grand Elixir of Plunder,0.5,1714
00039be4,Potion of Extreme Healing,0.5,123
00039be6,Potion of Extreme Magicka,0.5,148
0003eae6,Potion of Extreme Stamina,0.5,148
0301aae1,Potion of Extreme Well-being,0.5,238
00073f4c,Deadly Aversion to Fire,0.5,318
00073f50,Deadly Aversion to Frost,0.5,265
00073f59,Deadly Aversion to Magic,0.5,530
00073f55,Deadly Aversion to Shock,0.5,371
00073f61,Deadly Fear Poison,0.5,526
00073f5d,Deadly Frenzy Poison,0.5,472
00073f38,Deadly Lingering Poison,0.5,86
00073f3c,Deadly Magicka Poison,0.5,465
00074a3b,Deadly Paralysis Poison,0.5,781
00073f34,Deadly Poison,0.5,296
00073f94,Deadly Recovery Poison,0.5,568
00073f44,Deadly Stamina Poison,0.5,380
000ffa01,Elixir of Enhanced Stamina,0.5,341
000ff9fd,Elixir of Extra Magicka,0.5,341
000ff9fc,Elixir of Health,0.5,398
000ffa00,Elixir of Lasting Potency,0.5,668
000ff9ff,Elixir of Regeneration,0.5,668
000ff9fe,Elixir of Strength,0.5,571
000ffa02,Elixir of Vigor,0.5,668
00039be5,Potion of Ultimate Healing,0.5,251
00039be7,Potion of Ultimate Magicka,0.5,150
00039cf3,Potion of Ultimate Stamina,0.5,150
0301aae2,Potion of Ultimate Well-being,0.5,269
000f84b3,Prime Elixir of Escape,0.5,841
000f84c6,Prime Elixir of Plunder,0.5,2030
00073f40,Unceasing Magicka Poison,0.5,71
00073f48,Unceasing Stamina Poison,0.5,35
000965ad,Scroll of Calm,0.5,50
000965a5,Scroll of Conjure Flame Atronach,0.5,50
000965af,Scroll of Fast Healing,0.5,50
000965ae,Scroll of Fear,0.5,50
000965a8,Scroll of Fire Rune,0.5,50
00096598,Scroll of Firebolt,0.5,50
000965a9,Scroll of Frost Rune,0.5,50
00096599,Scroll of Ice Spike,0.5,50
0009659a,Scroll of Lightning Bolt,0.5,50
000965aa,Scroll of Lightning Rune,0.5,50
000965a2,Scroll of Magelight,0.5,50
000965ab,Scroll of Muffle,0.5,50
000965a4,Scroll of Reanimate Corpse,0.5,50
000965a7,Scroll of Soul Trap,0.5,50
000965a3,Scroll of Stoneflesh,0.5,50
000a44bf,Scroll of Turn Lesser Undead,0.5,50
000a449f,Scroll of Banish Daedra,0.5,500
000a44b,Scroll of Chain Lightning,0.5,100
000b64b3,Scroll of Cure Wounds,0.5,250
000a44ae,Scroll of Fireball,0.5,100
000a44ab,Scroll of Flame Cloak,0.5,100
000a44b6,Scroll of Frenzy,0.5,100
000a44ac,Scroll of Frost Cloak,0.5,100
000a44c1,Scroll of Heal Other,0.5,100
000a44af,Scroll of Ice Storm,0.5,100
000a449b,Scroll of Ironflesh,0.5,100
000a44ad,Scroll of Lightning Cloak,0.5,100
000a44b5,Scroll of Rally,0.5,100
000a44c2,Scroll of Repel Lesser Undead,0.5,100
000a44a3,Scroll of Revenant,0.5,100
000965b0,Scroll of Turn Undead,0.5,100
000a449c,Scroll of Waterbreathing,0.5,100
000a44c3,Scroll of Circle of Protection,0.5,250
000a44a4,Scroll of Command Daedra,0.5,250
000a44a1,Scroll of Conjure Storm Atronach,0.5,250
000a44a5,Scroll of Dread Zombie,0.5,250
000a449e,Scroll of Ebonyflesh,0.5,250
000a44a6,Scroll of Expel Daedra,0.5,250
000a44c4,Scroll of Grand Healing,0.5,250
000a44b7,Scroll of Invisibility,0.5,250
000a44b9,Scroll of Pacify,0.5,250
000a449d,Scroll of Paralyze,0.5,250
000a44c5,Scroll of Repel Undead,0.5,250
000a44ba,Scroll of Rout,0.5,250
000a44c6,Scroll of Turn Greater Undead,0.5,250
000218f2,Scroll of Bane of the Undead,0.5,500
000a44b2,Scroll of Blizzard,0.5,500
000a44be,Scroll of Call to Arms,0.5,500
000a44b1,Scroll of Fire Storm,0.5,500
000e0cd5,Scroll of Guardian Circle,0.5,250
000a44bc,Scroll of Harmony,0.5,500
000a44bd,Scroll of Hysteria,0.5,500
00021876,Scroll of Mass Paralysis,0.5,500
000a44bb,Scroll of Mayhem,0.5,500
000f1b2c,Mage's Circlet,2,1069
000f1b2d,Mage's Circlet,2,1069
000f1b2e,Mage's Circlet,2,1069
000f1b2f,Mage's Circlet,2,1069
000f1b30,Mage's Circlet,2,1069
000f1b31,Mage's Circlet,2,1069
Iron Ingot,Miraak (item),9,849
0005db86,Nightingale Armor,12,1949
000fcc0e,Nightingale Armor,12,1949
000fcc0f,Nightingale Armor,12,1949
000fcc0c,Nightingale Boots,2,5434
0005db85,Nightingale Boots,2,5434
000fcc0d,Nightingale Boots,2,5434
0005db87,Nightingale Gloves,2,1294
000fcc10,Nightingale Gloves,2,1294
000fcc11,Nightingale Gloves,2,1294
0005db88,Nightingale Hood,2,969
